survey_id,survey_submitted_at,trip_start_date,trip_finish_date,length_of_stay,hotel_name,hotel_category_number,hotel_code,hotel_trip_other_name,hotel_trip_other_name_2,hotel_trip_other_name_3,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name_1,hotel_past_other_name_2,hotel_past_other_name_3,hotel_past_other_name_4,hotel_past_other_name_5,hotel_past_other_name_6,hotel_past_other_name_7,hotel_past_other_name_8,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_string_2,hotel_selection_other_string_3,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfaction_code,hotel_satisfaction_code_num,hotel_stay_again,hotel_recommendation_code,hotel_recommendation_code_num,hotel_room_number,hotel_room_number_2,hotel_room_number_3,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_connecting_room_number_2,hotel_room_bed_code,user_id,party_members,town_city,state_province,international_country,distance_to_Disney,how_many_trips,ip_address,normalized_hotel_selection_cost,normalized_hotel_selection_bar,normalized_hotel_selection_distance_to_parks,normalized_hotel_selection_in_room_dining,normalized_hotel_selection_food_court,normalized_hotel_selection_sit_down_dining,normalized_hotel_selection_fine_dining,normalized_hotel_selection_parks_shuttle,normalized_hotel_selection_airport_shuttle,normalized_hotel_selection_in_room_kitchen,normalized_hotel_selection_room_size,normalized_hotel_selection_multiple_bedroom_suites,normalized_hotel_selection_pool,normalized_hotel_selection_theme,normalized_hotel_selection_kids_activities,normalized_hotel_selection_location_on_property,normalized_hotel_satisfied_room_cleanliness,normalized_hotel_satisfied_room_size,normalized_hotel_satisfied_room_quietness,normalized_hotel_satisfied_beds_pillows,normalized_hotel_satisfied_pool_size,normalized_hotel_satisfied_pool_crowds,normalized_hotel_satisfied_pool_cleanliness,normalized_hotel_satisfied_parks_shuttle,normalized_hotel_satisfied_airport_shuttle,normalized_hotel_satisfied_check_in_out_process,normalized_hotel_satisfied_staff,normalized_hotel_satisfied_recreation_amenities,normalized_hotel_satisfied_food_court_overall,normalized_hotel_satisfied_food_court_value,normalized_hotel_satisfied_find_your_way_around,normalized_hotel_satisfied_child_services,normalized_hotel_satisfied_sit_down_dining,normalized_hotel_satisfaction_code_num,party_size,num_males,num_females,one_and_under,two_to_four,five_to_eight,nine_to_tweleve,thirteen_to_seventeen,eighteen_to_twenty,twentyone_to_twentyfive,twentysix_to_thirtyfive,thirtysix_to_fifty,fiftyone_to_sixtyfive,over_sixtyfive,perc_num_males,perc_num_females,perc_under_18,perc_over_18,room_view,season,disney_season_1,disney_season_2,disney_season_3,disney_season_4,Cluster By hotel_category_number,Distance By hotel_category_number,,,,
37806, 2018-11-05T15:24:15Z, 10/20/2018, 10/27/2018,7, Dolphin at Walt Disney World,3, ORL020,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,3,4,5,1,2,3,3,5,1,2,3,1,1,2,1,5, Location,,,5,5,4,4,5,1,1,1,4,1,4,4,4,4,4,3,1,3,,,,,,10091,,,1,,, king,623053, F54|M49, Chapel Hill, NC, USA,611,2, 45.37.100.163,-1.008318265,2.435230251,1.142329726,-0.378088489,-0.811415168,0.567065547,1.318565401,0.87171521,-2.282545337,-0.09644485,-0.190606061,-1.144778044,-2.349814952,-1.368429072,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,0.78168781,-3.213365954,-3.08825868,-3.517916611,0.141778721,-3.227950713,-0.397826574,-0.442470868,0.160112855,0.350315126,0.568672116,-1.180061385,-2.288270378,-0.889205792,,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0.5,0,1,, fall, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,3,16.67743059,,,,
38362, 2018-11-21T18:28:24Z, 11/11/2018, 11/18/2018,7, Dolphin at Walt Disney World,3, ORL020,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, Planet Hollywood,,,,,,,,3,1,5,1,5,1,1,5,3,1,1,1,1,1,1,5,,,,,5,5,5,5,5,5,5,5,1,5,5,4,5,4,5,,, very_satisfied,5,1, will_definitely_recommend,5,14053,,,1,14055,, king,530861, F49|F50|M54, Garden Grove, CA, USA,2895,4, 207.233.87.15,-1.008318265,-0.564769749,1.142329726,-0.378088489,2.188584832,-1.432934453,-0.681434599,0.87171521,-0.282545337,-1.09644485,-2.190606061,-1.144778044,-2.349814952,-2.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,-3.227950713,0.602173426,0.557529132,0.160112855,1.350315126,0.568672116,0.819938615,,,0.386823581,3,1,2,0,0,0,0,0,0,0,0,2,1,0,0.333333333,0.666666667,0,1,, fall, Epcots International Food and Wine Festival, Mickeys Very Merry Christmas Party,,,6,19.80038131,,,,
28926, 2018-01-10T13:37:01Z, 1/5/2018, 1/7/2018,2, Dolphin at Walt Disney World,3, ORL020,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Disneys Yacht Club,,,,,,,,5,1,5,1,3,3,1,4,1,2,2,1,2,2,4,5,,,,,5,4,3,4,3,3,3,4,,4,4,,2,1,4,,2, very_satisfied,5,1, may_recommend,4,3182,,,0,,, two_double,485857,, Savannah, GA, USA,443,6,,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,-0.12828479,-2.282545337,-0.09644485,-1.190606061,-1.144778044,-1.349814952,-1.368429072,2.329160962,1.218546791,0.506637411,-0.207330537,-1.138845727,-0.21831219,-1.213365954,-1.08825868,-1.517916611,0.141778721,,-0.397826574,-0.442470868,,-1.649684874,-2.431327884,-0.180061385,,-1.889205792,0.386823581,,,,,,,,,,,,,,,,,,,, winter, Walt Disney World Marathon Weekend,,,,6,17.13838071,,,,
26200, 2017-10-14T19:22:08Z, 10/5/2017, 10/11/2017,6, Dolphin at Walt Disney World,3, ORL020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,3,3,3,5,1,1,4,1,4,3,1,5,,,,,5,4,4,4,5,5,5,2,3,2,3,4,4,2,2,3,3, somewhat_satisfied,4,1, netural,3,8017,,,1,,, two_double,479442,, Homer Glen, IL, USA,1062,4,,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,1.318565401,0.87171521,-2.282545337,-1.09644485,0.809393939,-1.144778044,0.650185048,-0.368429072,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,-0.21831219,0.786634046,0.91174132,0.482083389,-1.858221279,-1.227950713,-2.397826574,-1.442470868,0.160112855,0.350315126,-1.431327884,-2.180061385,-0.288270378,-0.889205792,-0.613176419,,,,,,,,,,,,,,,,,,,, fall, Mickeys Not So Scary Halloween Party, Epcots International Food and Wine Festival,,,3,9.355628396,,,,
29624, 2018-01-31T19:40:16Z, 1/27/2018, 1/27/2018,1, Dolphin at Walt Disney World,3, ORL020,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Starwood,,,,,,,,3,3,5,1,3,3,1,4,1,1,4,5,1,1,1,5,,,,,5,5,3,4,5,5,5,4,,5,4,3,4,2,5,,4, very_satisfied,5,1, will_definitely_recommend,5,20107,,,1,,, suite,604761,, Atlanta, GA, USA,443,12, 173.200.25.61,-1.008318265,1.435230251,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,-0.12828479,-2.282545337,-1.09644485,0.809393939,2.855221956,-2.349814952,-2.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,-1.138845727,-0.21831219,0.786634046,0.91174132,0.482083389,0.141778721,,0.602173426,-0.442470868,-0.839887145,0.350315126,-1.431327884,0.819938615,,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,,, winter, Epcots Festival of the Arts, NFL Pro Bowl Weekend,,,1,21.06769547,,,,
28808, 2018-01-05T20:48:59Z, 12/21/2017, 12/27/2017,6, Swan at Walt Disney World,3, ORL023,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,5,1,5,1,1,1,1,5,1,1,1,1,3,1,1,3,,,,,5,4,4,5,5,4,4,4,,4,4,4,4,5,4,,, very_satisfied,5,1, will_definitely_recommend,5,691,,,,,, two_queen,556502, M28|M65, Roseville, CA, USA,2895,1,,0.991681735,-0.564769749,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-2.190606061,-1.144778044,-0.349814952,-2.368429072,-0.670839038,-0.781453209,0.506637411,-0.207330537,-0.138845727,0.78168781,0.786634046,-0.08825868,-0.517916611,0.141778721,,-0.397826574,-0.442470868,0.160112855,0.350315126,1.568672116,-0.180061385,,,0.386823581,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,6,11.9807166,,,,
35157, 2018-08-17T13:59:24Z, 8/2/2018, 8/8/2018,6, Swan at Walt Disney World,3, ORL023,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0, Westin,,,,,,,,5,1,5,1,3,3,2,5,1,2,3,1,4,4,2,4,,,,,4,4,5,5,4,5,5,4,,4,4,4,4,3,3,,4, very_satisfied,5,1, may_recommend,4,531,,,1,,, two_queen,4206, F9|F12, Arlington, TX, USA,1131,35, 50.84.39.6,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,0.318565401,0.87171521,-2.282545337,-0.09644485,-0.190606061,-1.144778044,0.650185048,0.631570928,0.329160962,0.218546791,-0.493362589,-0.207330537,0.861154273,0.78168781,-0.213365954,0.91174132,0.482083389,0.141778721,,-0.397826574,-0.442470868,0.160112855,0.350315126,-0.431327884,-1.180061385,,0.110794208,0.386823581,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,, summer,,,,,5,5.833639343,,,,
32916, 2018-05-18T18:34:06Z, 4/27/2018, 4/30/2018,3, Swan at Walt Disney World,3, ORL023,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0, Sina, Westin,,,,,,,5,5,5,1,1,4,4,5,1,1,3,2,3,1,1,5,,,,,5,5,5,5,4,3,4,3,,3,5,4,,,5,,4, very_satisfied,5,1, will_definitely_recommend,5,776,,,0,,, king_daybed,440, F61|M52,, NJ, USA,1032,100, 63.247.168.66,0.991681735,3.435230251,1.142329726,-0.378088489,-1.811415168,1.567065547,2.318565401,0.87171521,-2.282545337,-1.09644485,-0.190606061,-0.144778044,-0.349814952,-2.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,-0.213365954,-1.08825868,-0.517916611,-0.858221279,,-1.397826574,0.557529132,0.160112855,,,0.819938615,,0.110794208,0.386823581,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0.5,0.5,0,1,, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,3,23.48772907,,,,
28576, 2017-12-27T15:08:15Z, 12/24/2017, 12/24/2017,1, Swan at Walt Disney World,3, ORL023,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,4,1,1,3,2,5,1,2,4,1,4,2,2,5,,,,,5,4,2,4,4,5,4,5,,5,5,4,,,3,,5, somewhat_satisfied,4,1, may_recommend,4,499,,,1,,, two_queen,404134, F39|M6|M39, Riverwoods, IL, USA,1062,12,,-0.008318265,-0.564769749,0.142329726,-0.378088489,-1.811415168,0.567065547,0.318565401,0.87171521,-2.282545337,-0.09644485,0.809393939,-1.144778044,0.650185048,-1.368429072,0.329160962,1.218546791,0.506637411,-0.207330537,-2.138845727,-0.21831219,-0.213365954,0.91174132,-0.517916611,1.141778721,,0.602173426,0.557529132,0.160112855,,,-1.180061385,,1.110794208,-0.613176419,3,2,1,0,0,1,0,0,0,0,0,2,0,0,0.666666667,0.333333333,0.333333333,0.666666667,, winter, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,6,9.724025638,,,,
30684, 2018-03-02T20:29:54Z, 12/26/2017, 12/29/2017,3, Swan at Walt Disney World,3, ORL023,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,1,3,3,2,4,1,1,2,1,3,3,1,5,,,,,5,5,5,5,5,3,4,3,,5,3,3,4,3,5,,2, very_satisfied,5,1, will_definitely_recommend,5,,,,0,,, two_queen,594469, F15|F48|M50, Washington, DC, USA,861,13, 149.161.163.141,-1.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,0.318565401,-0.12828479,-2.282545337,-1.09644485,-1.190606061,-1.144778044,-0.349814952,-0.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,-1.08825868,-0.517916611,-0.858221279,,0.602173426,-1.442470868,-0.839887145,0.350315126,-0.431327884,0.819938615,,-1.889205792,0.386823581,3,1,2,0,0,0,0,1,0,0,0,2,0,0,0.333333333,0.666666667,0.333333333,0.666666667,, winter, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,6,6.953035007,,,,
36584, 2018-09-27T20:42:00Z, 6/8/2018, 6/16/2018,8, Swan at Walt Disney World,3, ORL023,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,3,1,5,1,3,3,1,5,5,1,2,4,5,3,1,4, Room Comfort,,,4,5,5,4,5,5,4,5,5,3,2,4,3,4,3,5,,4, very_satisfied,5,1, will_definitely_recommend,5,,,,1,,, two_queen,623488, F69|M18|M72, Blue Ridge, VA, USA,755,16, 73.148.62.30,-1.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,-1.190606061,1.855221956,1.650185048,-0.368429072,-0.670839038,0.218546791,0.506637411,0.792669463,-0.138845727,0.78168781,0.786634046,-0.08825868,0.482083389,1.141778721,-1.227950713,-2.397826574,-0.442470868,-0.839887145,0.350315126,-0.431327884,0.819938615,,0.110794208,0.386823581,3,2,1,0,0,0,0,0,1,0,0,0,0,2,0.666666667,0.333333333,0,1,, spring,,,,,1,12.97088527,,,,
37993, 2018-11-11T14:36:28Z, 11/8/2018, 11/8/2018,1, Swan at Walt Disney World,3, ORL023,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,3,3,4,3,5,4,2,5,3,4,4,1,5,,,,,5,5,5,5,,,,4,,4,4,,,,4,,,,,1, will_definitely_recommend,5,726,,,0,,, two_queen,647422, F12|F54|M17|M50|M53, Commack, NY, USA,1228,5, 47.20.59.41,0.991681735,-0.564769749,1.142329726,1.621911511,0.188584832,1.567065547,1.318565401,0.87171521,0.717454663,-0.09644485,1.809393939,0.855221956,0.650185048,0.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,,,,0.141778721,,-0.397826574,-0.442470868,,,,-0.180061385,,,,5,3,2,0,0,0,1,1,0,0,0,1,2,0,0.6,0.4,0.4,0.6,, fall, Epcots International Food and Wine Festival, Mickeys Very Merry Christmas Party,,,4,10.44982881,,,,
33224, 2018-05-29T17:43:04Z, 5/17/2018, 5/21/2018,4, The Cabins at Disneys Fort Wilderness Resort,2, ORL084,,,,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,5,1,4,2,3,4,2,5,5,5,5,5,4,4,2,3,,,,,5,4,5,5,3,3,5,3,2,3,4,4,4,4,5,,5, very_satisfied,5,1, will_definitely_recommend,5,2771,,,0,,, queen_plbunk,617662, F1|M36, Houston, TX, USA,1131,5, 108.171.132.163,0.991681735,-0.564769749,0.142329726,0.621911511,0.188584832,1.567065547,0.318565401,0.87171521,1.717454663,2.90355515,1.809393939,2.855221956,0.650185048,0.631570928,0.329160962,-0.781453209,0.506637411,-0.207330537,0.861154273,0.78168781,-1.213365954,-1.08825868,0.482083389,-0.858221279,-2.227950713,-1.397826574,-0.442470868,0.160112855,0.350315126,0.568672116,0.819938615,,1.110794208,0.386823581,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5, standard, spring, Epcots International Flower and Garden Festival,,,,5,25.27046152,,,,
32660, 2018-05-09T18:36:30Z, 5/3/2018, 5/3/2018,1, The Cabins at Disneys Fort Wilderness Resort,2, ORL084,,,,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,4,3,4,4,4,3,3,5,5,4,4,4,5,4,3,5,,,,,4,5,5,3,5,5,5,5,5,5,5,4,4,4,5,4,4, very_satisfied,5,1, will_definitely_recommend,5,4219,,,0,,, queen_plbunk,624423, F9|F12|M43, Debert, Nova Scotia, Canada,1961,3, 173.252.3.70,-0.008318265,1.435230251,0.142329726,2.621911511,1.188584832,0.567065547,1.318565401,0.87171521,1.717454663,1.90355515,0.809393939,1.855221956,1.650185048,0.631570928,1.329160962,1.218546791,-0.493362589,0.792669463,0.861154273,-1.21831219,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,0.160112855,0.350315126,0.568672116,0.819938615,0.711729622,0.110794208,0.386823581,3,1,2,0,0,0,2,0,0,0,0,1,0,0,0.333333333,0.666666667,0.666666667,0.333333333,, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,1,29.70412453,,,,
38330, 2018-11-20T19:37:31Z, 11/17/2018, 11/17/2018,1, The Cabins at Disneys Fort Wilderness Resort,2, ORL084,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,5,1,3,3,1,5,5,4,4,3,5,4,4,3,,,,,4,4,4,4,4,4,4,4,4,5,4,4,3,3,3,,4, very_satisfied,5,1, may_recommend,4,2858,,,0,,, suite,392401, F3|F34|F61|F62|M34|M34, Essex,,,,12, 24.57.122.8,-0.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,1.90355515,0.809393939,0.855221956,1.650185048,0.631570928,2.329160962,-0.781453209,-0.493362589,-0.207330537,-0.138845727,-0.21831219,-0.213365954,-0.08825868,-0.517916611,0.141778721,-0.227950713,0.602173426,-0.442470868,0.160112855,-0.649684874,-0.431327884,-1.180061385,,0.110794208,0.386823581,6,2,4,0,1,0,0,0,0,0,3,0,2,0,0.333333333,0.666666667,0.166666667,0.833333333, standard, fall, Mickeys Very Merry Christmas Party,,,,5,13.08318363,,,,
34953, 2018-08-09T13:48:35Z, 8/2/2018, 8/7/2018,5, The Cabins at Disneys Fort Wilderness Resort,2, ORL084,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0, Homewood Suites,,,,,,,,5,1,4,1,3,2,1,3,1,5,4,5,4,2,3,3,,,,,5,4,5,4,2,3,,2,3,5,3,4,1,3,1,3,3, neither,3,1, may_recommend,4,239,,,0,,, other,194483, F12|F16|F52|M6|M18|M54, Western Springs, IL, USA,1062,2, 73.50.32.240,0.991681735,-0.564769749,0.142329726,-0.378088489,0.188584832,-0.432934453,-0.681434599,-1.12828479,-2.282545337,2.90355515,0.809393939,2.855221956,0.650185048,-1.368429072,1.329160962,-0.781453209,0.506637411,-0.207330537,0.861154273,-0.21831219,-2.213365954,-1.08825868,,-1.858221279,-1.227950713,0.602173426,-1.442470868,0.160112855,-2.649684874,-0.431327884,-3.180061385,-0.288270378,-0.889205792,-1.613176419,6,3,3,0,0,1,1,1,1,0,0,0,2,0,0.5,0.5,0.5,0.5,, summer,,,,,5,31.43491246,,,,
37763, 2018-11-03T18:03:24Z, 9/29/2018, 10/5/2018,6, The Cabins at Disneys Fort Wilderness Resort,2, ORL084,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,3,5,5,5,5,3,5,5,5,5,1,5,4,5,5,,,,,4,5,5,4,4,4,5,4,5,4,4,4,4,4,4,,4, very_satisfied,5,1, will_definitely_recommend,5,2018,,,0,,, queen_plbunk,633818, F3|F19|F35|F45|F64|M1|M3|M6|M7|M14|M43|M65, Van Alstyne, TX, USA,1131,7, 159.118.153.254,0.991681735,1.435230251,1.142329726,3.621911511,2.188584832,2.567065547,1.318565401,0.87171521,1.717454663,2.90355515,1.809393939,-1.144778044,1.650185048,0.631570928,3.329160962,1.218546791,-0.493362589,0.792669463,0.861154273,-0.21831219,-0.213365954,-0.08825868,0.482083389,0.141778721,0.772049287,-0.397826574,-0.442470868,0.160112855,0.350315126,0.568672116,-0.180061385,,0.110794208,0.386823581,12,7,5,1,2,2,0,1,1,0,1,2,2,0,0.583333333,0.416666667,0.5,0.5, standard, fall, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,1,56.14322729,,,,
37400, 2018-10-23T13:16:34Z, 10/13/2018, 10/20/2018,7, The Cabins at Disneys Fort Wilderness Resort,2, ORL084,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,3,1,1,2,1,5,5,5,4,2,1,1,1,2, Noise,,,5,5,5,5,4,,,,4,4,5,4,4,4,3,4,,3, very_satisfied,5,1, will_definitely_recommend,5,2701,,,0,,, queen_plbunk,622202,,, VT, USA,1401,5, 64.25.215.28,-0.008318265,-0.564769749,-0.857670274,-0.378088489,-1.811415168,-0.432934453,-0.681434599,0.87171521,1.717454663,2.90355515,0.809393939,-0.144778044,-2.349814952,-2.368429072,-0.670839038,-1.781453209,0.506637411,0.792669463,0.861154273,-0.21831219,,,,0.141778721,-0.227950713,0.602173426,-0.442470868,0.160112855,0.350315126,-0.431327884,-0.180061385,,-0.889205792,0.386823581,,,,,,,,,,,,,,,,,,, standard, fall, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,5,35.53858636,,,,
32508, 2018-05-05T18:38:01Z, 9/13/2015, 9/24/2015,11, The Cabins at Disneys Fort Wilderness Resort,2, ORL084, Fort Wilderness Campground,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,5,1,5,1,1,1,1,5,1,1,1,1,5,5,1,5,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, very_satisfied,5,1, will_definitely_recommend,5,1503,,,0,,, other,304719,, Kalamazoo, MI, USA,1218,5, 108.220.242.143,0.991681735,-0.564769749,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-2.190606061,-1.144778044,1.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,1.350315126,1.568672116,0.819938615,1.711729622,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,, standard, summer,,,,,4,18.10125664,,,,
30147, 2018-02-13T13:04:23Z, 2/3/2018, 2/10/2018,7, The Villas at Disneys Grand Floridian Resort & Spa,4, ORL244,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, Hershey,,,,,,,,3,1,5,4,1,3,1,5,5,1,4,1,4,5,1,4,,,,,5,5,5,5,4,5,5,3,4,5,5,,,,5,,4, very_satisfied,5,1, will_definitely_recommend,5,1314,,,1,1316,, other,576412, F10, Rockville, MD, USA,897,13, 214.3.138.230,-1.008318265,-0.564769749,1.142329726,2.621911511,-1.811415168,0.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,0.809393939,-1.144778044,0.650185048,1.631570928,-0.670839038,0.218546791,0.506637411,0.792669463,0.861154273,0.78168781,-0.213365954,0.91174132,0.482083389,-0.858221279,-0.227950713,0.602173426,0.557529132,,,,0.819938615,,0.110794208,0.386823581,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, water, winter, Epcots Festival of the Arts, Disneys Fairy Tale Weddings Showcase,,,3,13.83427926,,,,
33954, 2018-06-24T13:59:16Z, 6/21/2018, 6/21/2018,1, The Villas at Disneys Grand Floridian Resort & Spa,4, ORL244,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,1,1,1,1,1,5,4,4,5,1,1,5,,,,,5,4,5,5,4,4,5,,,5,4,,4,3,5,,, very_satisfied,5,1, may_recommend,4,1427,,,1,,, suite,548031, F6|F39|M17, Huntingtown, MD, USA,897,, 73.134.38.72,0.991681735,-0.564769749,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,-3.12828479,-2.282545337,2.90355515,0.809393939,1.855221956,1.650185048,-2.368429072,-0.670839038,1.218546791,0.506637411,-0.207330537,0.861154273,0.78168781,-0.213365954,-0.08825868,0.482083389,,,0.602173426,-0.442470868,,0.350315126,-0.431327884,0.819938615,,,0.386823581,3,1,2,0,0,1,0,1,0,0,0,1,0,0,0.333333333,0.666666667,0.666666667,0.333333333, standard, spring,,,,,2,14.03949708,,,,
39312, 2018-12-20T05:26:02Z, 9/23/2018, 9/29/2018,6, The Villas at Disneys Grand Floridian Resort & Spa,4, ORL244,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,4,1,5,1,3,3,1,5,1,4,5,4,3,3,1,5,,,,,5,5,5,5,5,5,5,4,,4,5,,4,4,5,,, very_satisfied,5,1, will_definitely_recommend,5,1520,,,0,,, suite,580033, F1|F62|M1|M4|M35, Raleigh, NC, USA,611,15, 104.182.54.128,-0.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,-2.282545337,1.90355515,1.809393939,1.855221956,-0.349814952,-0.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,0.141778721,,-0.397826574,0.557529132,,0.350315126,0.568672116,0.819938615,,,0.386823581,5,3,2,2,1,0,0,0,0,0,1,0,1,0,0.6,0.4,0.6,0.4, standard, fall, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,4,4.949416432,,,,
